459,486.35
460,453.18
461,458.31
462,480.26
463,448.65
464,458.41
465,435.39
466,450.21
467,459.59
468,445.84
469,441.08
470,467.33
471,444.19
472,432.96
473,438.09
474,467.9
475,475.72
476,477.51
477,435.13
478,477.9
479,457.26
480,467.53
481,465.15
482,474.28
483,444.49
484,452.84
485,435.38
486,433.57
487,435.27
488,468.49
489,433.07
490,430.63
491,440.74
492,474.49
493,449.74
494,436.73
495,434.58
496,473.93
497,435.99
498,466.83
499,427.22
500,444.07
501,469.57
502,459.89
503,479.59
504,440.92
505,480.87
506,441.9
507,430.2
508,465.16
509,471.32
510,485.43
511,495.35
512,449.12
513,480.53
514,457.07
515,443.67
516,477.52
517,472.95
518,472.54
519,469.17
520,435.21
521,477.78
522,475.89
523,483.9
524,476.2
525,462.16
526,471.05
527,484.71
528,446.34
529,469.02
530,432.12
531,467.28
532,429.66
533,469.49
534,485.87
535,481.95
536,479.03
537,434.5
538,464.9
539,452.71
540,429.74
541,457.09
542,446.77
543,460.76
544,471.95
545,453.29
546,441.61
547,464.73
548,464.68
549,430.59
550,438.01
551,479.08
552,436.39
553,447.07
554,479.91
555,489.05
556,463.17
557,471.26
558,480.49
559,473.78
560,455.5
561,446.27
562,482.2
563,452.48
564,464.48
565,438.1
566,445.6
567,442.43
568,436.67
569,466.56
570,457.29
571,487.03
572,464.93
573,466.0
574,469.52
575,428.88
576,474.3
577,461.06
578,465.57
579,467.67
580,466.99
581,463.72
582,443.78
583,445.23
584,464.43
585,484.36
586,442.16
587,464.11
588,462.48
589,477.49
590,437.04
591,457.09
592,450.6
593,465.78
594,427.1
595,459.81
596,447.36
597,488.92
598,433.36
599,483.35
600,469.53
601,476.96
602,440.75
603,462.55
604,448.04
605,455.24
606,494.75
607,444.58
608,484.82
609,442.9
610,485.46
611,457.81
612,481.92
613,443.23
614,474.29
615,430.46
616,455.71
617,438.34
618,485.83
619,452.82
620,435.04
621,451.21
622,465.81
623,458.42
624,470.22
625,449.24
626,471.43
627,473.26
628,452.82
629,432.69
630,444.13
631,467.21
632,445.98
633,436.91
634,455.01
635,437.11
636,477.06
637,441.71
638,495.76
639,445.63
640,464.72
641,438.03
642,434.78
643,444.67
644,452.24
645,450.92
646,436.53
647,435.53
648,440.01
649,443.1
650,427.49
651,436.25
652,440.74
653,443.54
654,459.42
655,439.66
656,464.15
657,459.1
658,455.68
659,469.08
660,478.02
661,456.8
662,441.13
663,463.88
664,430.45
665,449.18
666,447.89
667,431.59
668,447.5
669,475.58
670,453.24
671,446.4
672,476.81
673,474.1
674,450.71
675,433.62
676,465.14
677,445.18
678,474.12
679,483.91
680,486.68
681,464.98
682,481.4
683,479.2
684,463.86
685,472.3
686,446.51
687,437.71
688,458.94
689,437.91
690,490.76
691,439.66
692,463.27
693,473.99
694,433.38
695,459.01
696,471.44
697,471.91
698,465.15
699,446.66
700,438.15
701,447.14
702,472.32
703,441.68
704,440.04
705,444.82
706,457.26
707,428.83
708,449.07
709,435.21
710,471.03
711,465.56
712,442.83
713,460.3
714,474.25
715,477.97
716,472.16
717,456.08
718,452.41
719,463.71
720,433.72
721,456.4
722,448.43
723,481.6
724,457.07
725,451.0
726,440.28
727,437.47
728,443.57
729,426.6
730,470.87
731,478.37
732,453.92
733,470.22
734,434.54
735,442.89
736,479.03
737,476.06
738,473.88
739,451.75
740,439.2
741,439.7
742,463.6
743,447.47
744,447.92
745,471.08
746,437.55
747,448.27
748,431.69
749,449.09
750,448.79
751,460.21
752,479.28
753,483.11
754,450.75
755,437.97
756,459.76
757,457.75
758,469.33
759,433.28
760,444.64
761,463.1
762,460.91
763,479.35
764,449.23
765,474.51
766,435.02
767,435.45
768,452.38
769,480.41
770,478.96
771,468.87
772,434.01
773,466.36
774,435.28
775,486.46
776,468.19
777,468.37
778,474.19
779,440.32
780,485.32
781,464.27
782,479.25
783,430.4
784,447.49
785,438.23
786,492.09
787,475.36
788,452.56
789,427.84
790,433.95
791,435.27
792,454.62
793,472.17
794,452.42
795,472.17
796,481.83
797,458.78
798,447.5
799,463.4
800,473.57
801,433.72
802,431.85
803,433.47
804,432.84
805,436.6
806,490.23
807,477.16
808,441.06
809,440.86
810,477.94
811,474.47
812,470.67
813,447.31
814,466.8
815,430.91
816,434.75
817,469.52
818,438.9
819,429.56
820,432.92
821,442.87
822,466.59
823,479.61
824,471.08
825,433.37
826,443.92
827,443.5
828,439.89
829,434.66
830,487.57
831,464.64
832,470.92
833,444.39
834,442.48
835,449.61
836,435.02
837,458.67
838,461.74
839,438.31
840,462.38
841,460.56
842,439.22
843,444.64
844,430.34
845,430.46
846,456.79
847,468.82
848,448.51
849,470.77
850,465.74
851,430.21
852,449.23
853,461.89
854,445.72
855,466.13
856,448.71
857,469.25
858,450.56
859,464.46
860,471.13
861,461.52
862,451.09
863,431.51
864,469.8
865,442.28
866,458.67
867,462.4
868,453.54
869,444.38
870,440.52
871,433.62
872,481.96
873,452.75
874,481.28
875,439.03
876,435.75
877,436.03
878,445.6
879,462.65
880,438.66
881,447.32
882,484.55
883,476.8
884,480.34
885,440.63
886,459.48
887,490.78
888,483.56
889,429.38
890,440.27
891,445.34
892,447.43
893,439.91
894,459.27
895,478.89
896,466.7
897,463.5
898,436.21
899,443.94
900,439.63
901,460.95
902,448.69
903,444.63
904,473.51
905,462.56
906,451.76
907,491.81
908,429.52
909,437.9
910,467.54
911,449.97
912,436.62
913,477.68
914,447.26
915,439.76
916,437.49
917,455.14
918,485.5
919,444.1
920,432.33
921,471.23
922,463.89
923,445.54
924,446.09
925,445.12
926,443.31
927,484.16
928,477.76
929,430.28
930,446.48
931,481.03
932,466.07
933,447.47
934,455.93
935,479.62
936,455.06
937,475.06
938,438.89
939,432.7
940,452.6
941,451.75
942,430.66
943,491.9
944,439.82
945,460.73
946,449.7
947,439.42
948,439.84
949,485.86
950,458.1
951,479.92
952,458.29
953,489.45
954,434.0
955,431.24
956,439.5
957,467.46
958,429.27
959,452.1
960,472.41
961,442.14
962,441.0
963,463.07
964,445.71
965,483.16
966,440.45
967,481.83
968,467.6
969,450.88
970,425.5
971,451.87
972,428.94
973,439.86
974,433.44
975,438.23
976,436.95
977,470.19
978,484.66
979,430.81
980,433.37
981,453.02
982,453.5
983,463.09
984,464.56
985,452.12
986,470.9
987,450.89
988,445.04
989,444.72
990,460.38
991,446.8
992,465.05
993,484.13
994,488.27
995,447.09
996,452.02
997,455.55
998,480.99
999,467.68
1000,458.76
1001,437.9
1002,450.29
1003,468.72
1004,445.22
1005,472.82
1006,438.22
1007,469.74
1008,442.85
1009,470.59
1010,477.07
1011,470.11
1012,457.44
1013,450.38
1014,453.38
1015,454.9
1016,431.78
1017,481.88
1018,472.69
1019,461.97
1020,442.18
1021,431.92
1022,444.52
1023,442.66
1024,449.01
1025,452.66
1026,430.11
1027,440.54
1028,481.83
1029,476.02
1030,438.99
1031,473.36
1032,476.37
1033,467.9
1034,442.69
1035,426.25
1036,445.58
1037,459.69
1038,442.01
1039,442.38
1040,442.78
1041,450.07
1042,448.0
1043,474.15
1044,467.01
1045,441.56
1046,441.9
1047,438.52
1048,435.75
1049,439.96
1050,456.87
1051,469.9
1052,455.34
1053,446.98
1054,475.02
1055,463.03
1056,428.26
1057,431.31
1058,444.16
1059,468.82
1060,481.03
1061,445.91
1062,474.77
1063,472.85
1064,468.6
1065,438.11
1066,434.3
1067,429.03
1068,452.52
1069,456.11
1070,481.53
1071,443.41
1072,465.67
1073,472.84
1074,466.51
1075,461.5
1076,481.34
1077,467.09
1078,488.01
1079,448.1
1080,448.64
1081,446.57
1082,448.66
1083,440.44
1084,463.37
1085,471.68
1086,436.84
1087,463.57
1088,437.38
1089,440.07
1090,473.67
1091,473.96
1092,437.62
1093,437.42
1094,450.22
1095,435.53
1096,443.54
1097,454.23
1098,471.6
1099,440.96
1100,460.82
1101,440.68
1102,474.56
1103,441.51
1104,479.56
1105,455.32
1106,437.18
1107,436.42
1108,439.6
1109,437.04
1110,448.11
1111,465.01
1112,475.54
1113,432.82
1114,426.64
1115,481.95
1116,482.19
1117,462.18
1118,444.9
1119,452.34
1120,449.26
1121,432.82
1122,444.71
1123,451.88
1124,432.88
1125,462.66
1126,443.24
1127,441.22
1128,436.75
1129,481.03
1130,437.0
1131,447.57
1132,430.9
1133,444.44
1134,470.88
1135,487.07
1136,432.6
1137,452.52
1138,437.57
1139,471.87
1140,432.31
1141,457.35
1142,442.76
1143,471.13
1144,444.89
1145,449.63
1146,473.0
1147,443.3
1148,433.97
1149,478.87
1150,440.87
1151,468.81
1152,458.46
1153,457.54
1154,462.21
1155,462.56
1156,437.5
1157,434.24
1158,440.2
1159,460.25
1160,443.57
1161,429.28
1162,472.59
1163,462.09
1164,460.63
1165,438.97
1166,474.35
1167,425.98
1168,469.28
1169,446.3
1170,481.02
1171,471.64
1172,480.97
1173,442.57
1174,481.3
1175,435.36
1176,441.92
1177,432.98
1178,451.4
1179,453.99
1180,488.58
1181,428.52
1182,456.56
1183,469.89
1184,462.26
1185,464.41
1186,489.62
1187,465.76
1188,436.89
1189,468.35
1190,460.95
1191,454.23
1192,463.58
1193,466.17
1194,448.13
1195,435.09
1196,448.8
1197,431.82
1198,437.35
1199,478.99
1200,483.58
1201,468.53
1202,449.36
1203,473.1
1204,439.65
1205,447.29
1206,479.69
1207,471.65
1208,485.04
1209,438.53
1210,437.42
1211,469.31
1212,459.31
1213,458.87
1214,430.46
1215,482.26
1216,430.8
1217,429.46
1218,448.6
1219,462.87
1220,484.04
1221,432.57
1222,432.46
1223,465.78
1224,462.19
1225,430.38
1226,469.93
1227,449.57
1228,427.06
1229,439.47
1230,442.97
1231,469.71
1232,484.14
1233,449.66
1234,426.67
1235,470.8
1236,484.0
1237,465.7
1238,473.17
1239,440.81
1240,437.55
1241,468.43
1242,436.65
1243,445.42
1244,459.38
1245,440.67
1246,459.73
1247,442.93
1248,457.17
1249,430.18
1250,466.64
1251,430.32
1252,461.38
1253,441.91
1254,464.01
1255,447.01
1256,436.71
1257,448.34
1258,451.85
1259,451.64
1260,480.36
1261,457.26
1262,434.68
1263,438.76
1264,437.65
1265,446.91
1266,452.94
1267,464.91
1268,432.67
1269,432.5
1270,453.8
1271,440.29
1272,436.0
1273,462.69
1274,458.18
1275,458.01
1276,466.85
1277,438.55
1278,441.6
1279,476.28
1280,461.96
1281,440.04
1282,453.27
1283,469.6
1284,483.57
1285,489.26
1286,469.3
1287,432.6
1288,464.82
1289,474.37
1290,489.38
1291,440.87
1292,466.06
1293,455.04
1294,429.53
1295,430.53
1296,439.22
1297,464.27
1298,470.46
1299,443.8
1300,438.68
1301,449.08
1302,448.75
1303,433.32
1304,458.46
1305,450.31
1306,485.21
1307,469.09
1308,449.93
1309,459.4
1310,465.84
1311,432.82
1312,432.44
1313,453.0
1314,486.8
1315,482.79
1316,433.82
1317,445.02
1318,438.08
1319,445.19
1320,482.0
1321,445.31
1322,461.02
1323,480.38
1324,444.74
1325,432.92
1326,449.48
1327,478.52
1328,438.53
1329,435.7
1330,431.87
1331,464.25
1332,490.41
1333,476.72
1334,444.43
1335,445.45
1336,436.64
1337,482.25
1338,451.46
1339,478.08
1340,450.99
1341,471.44
1342,462.29
1343,474.7
1344,479.32
1345,437.7
1346,449.24
1347,469.27
1348,475.85
1349,474.97
1350,471.23
1351,460.57
1352,446.95
1353,452.18
1354,436.04
1355,462.01
1356,461.78
1357,440.81
1358,437.63
1359,442.86
1360,466.0
1361,487.3
1362,441.83
1363,440.8
1364,469.69
1365,443.39
1366,437.21
1367,464.13
1368,444.64
1369,458.66
1370,469.47
1371,446.36
1372,440.5
1373,437.65
1374,431.87
1375,440.32
1376,440.69
1377,441.29
1378,458.73
1379,443.82
1380,439.63
1381,455.3
1382,435.96
1383,466.52
1384,435.59
1385,455.18
1386,443.43
1387,471.12
1388,478.12
1389,475.62
1390,441.94
1391,440.08
1392,489.64
1393,426.53
1394,447.01
1395,455.53
1396,455.22
1397,470.37
1398,439.14
1399,440.74
1400,485.06
1401,441.29
1402,447.29
1403,467.3
1404,430.23
1405,472.64
1406,468.96
1407,477.18
1408,426.61
1409,440.69
1410,450.67
1411,436.77
1412,447.66
1413,457.74
1414,474.46
1415,486.39
1416,436.23
1417,459.81
1418,469.73
1419,442.78
1420,450.68
1421,470.23
1422,454.59
1423,478.85
1424,437.29
1425,450.92
1426,483.59
1427,479.15
1428,479.68
1429,442.85
1430,480.01
1431,481.46
1432,445.25
1433,477.57
1434,450.69
1435,465.45
1436,433.9
1437,479.48
1438,439.21
1439,436.16
1440,437.43
1441,480.38
1442,481.12
1443,477.51
1444,459.12
1445,439.12
1446,449.02
1447,465.54
1448,443.85
1449,480.48
1450,446.31
1451,430.28
1452,435.41
1453,432.49
1454,438.44
1455,446.98
1456,434.94
1457,459.06
1458,443.18
1459,457.0
1460,431.28
1461,476.18
1462,472.32
1463,449.65
1464,463.62
1465,474.07
1466,472.37
1467,454.74
1468,491.22
1469,450.26
1470,460.59
1471,483.43
1472,448.49
1473,449.81
1474,474.26
1475,481.52
1476,438.39
1477,450.55
1478,451.7
1479,430.62
1480,467.98
1481,485.2
1482,475.53
1483,470.27
1484,479.86
1485,453.54
1486,429.86
1487,455.79
1488,432.66
1489,435.39
1490,426.15
1491,443.79
1492,435.21
1493,430.62
1494,450.82
1495,470.13
1496,434.11
1497,437.7
1498,432.8
1499,432.97
1500,477.69
1501,441.48
1502,431.41
1503,443.66
1504,437.35
1505,483.63
1506,455.15
1507,477.5
1508,445.12
1509,446.68
1510,478.52
1511,491.23
1512,437.55
1513,456.27
1514,473.16
1515,455.85
1516,443.97
1517,436.94
1518,483.49
1519,453.4
1520,469.02
1521,445.91
1522,472.81
1523,462.05
1524,477.12
1525,457.17
1526,445.33
1527,451.03
1528,477.38
1529,445.1
1530,450.5
1531,464.14
1532,446.22
1533,473.33
1534,456.28
1535,478.03
1536,478.34
1537,437.91
1538,446.08
1539,461.05
1540,430.29
1541,461.7
1542,431.79
1543,441.45
1544,441.65
1545,429.95
1546,476.12
1547,483.1
1548,465.82
1549,468.1
1550,453.54
1551,484.2
1552,450.96
1553,437.39
1554,470.92
1555,450.54
1556,479.89
1557,449.22
1558,434.51
1559,428.62
1560,465.64
1561,439.6
1562,433.18
1563,479.0
1564,462.81
1565,432.26
1566,478.34
1567,442.94
1568,449.5
1569,456.87
1570,474.93
1571,449.96
1572,428.75
1573,475.21
1574,447.88
1575,469.12
1576,439.9
1577,459.48
1578,470.59
1579,464.23
1580,449.21
1581,444.54
1582,445.66
1583,463.81
1584,432.27
1585,450.35
1586,441.64
1587,448.49
1588,441.44
1589,449.88
1590,486.76
1591,449.91
1592,465.66
1593,475.44
1594,457.74
1595,449.0
1596,435.87
1597,441.21
1598,482.3
1599,473.2
1600,439.39
1601,427.5
1602,435.7
1603,463.32
1604,438.24
1605,454.14
1606,430.67
1607,480.8
1608,438.4
1609,434.36
1610,447.16
1611,456.61
1612,476.25
1613,433.24
1614,438.22
1615,431.27
1616,427.95
1617,448.77
1618,444.13
1619,465.57
1620,445.41
1621,481.78
1622,432.43
1623,455.13
1624,450.54
1625,436.06
1626,429.92
1627,427.53
1628,482.8
1629,476.62
1630,437.49
1631,471.42
1632,439.68
1633,430.23
1634,463.05
1635,477.78
1636,444.69
1637,447.06
1638,472.65
1639,438.92
1640,460.6
1641,473.87
1642,437.62
1643,434.01
1644,452.53
1645,465.07
1646,430.72
1647,460.26
1648,440.03
1649,444.96
1650,483.27
1651,475.0
1652,432.71
1653,467.99
1654,475.01
1655,442.23
1656,450.38
1657,452.31
1658,443.31
1659,443.72
1660,476.45
1661,458.69
1662,486.6
1663,475.58
1664,453.94
1665,483.55
1666,439.46
1667,459.81
1668,441.97
1669,469.86
1670,432.51
1671,439.31
1672,439.51
1673,469.79
1674,484.21
1675,481.44
1676,464.3
1677,463.83
1678,427.2
1679,467.71
1680,472.62
1681,434.68
1682,489.64
1683,465.16
1684,484.82
1685,425.61
1686,483.87
1687,430.24
1688,468.86
1689,443.78
1690,456.07
1691,437.84
1692,432.75
1693,469.83
1694,460.17
1695,451.37
1696,442.11
1697,441.21
1698,466.39
1699,476.42
1700,463.6
1701,436.56
1702,445.25
1703,442.29
1704,435.79
1705,480.4
1706,456.36
1707,433.15
1708,474.26
1709,471.99
1710,463.46
1711,442.2
1712,444.93
1713,458.05
1714,478.55
1715,482.37
1716,467.77
1717,437.18
1718,472.46
1719,468.87
1720,475.59
1721,449.04
1722,454.57
1723,448.68
1724,462.07
1725,442.5
1726,427.15
1727,461.99
1728,464.02
1729,436.87
1730,433.5
1731,479.33
1732,434.82
1733,454.59
1734,465.99
1735,485.57
1736,477.65
1737,452.5
1738,445.65
1739,484.94
1740,459.9
1741,456.77
1742,444.65
1743,442.23
1744,438.09
1745,452.93
1746,474.63
1747,462.3
1748,448.25
1749,431.29
1750,484.14
1751,442.31
1752,452.39
1753,445.44
1754,464.63
1755,474.36
1756,473.82
1757,445.0
1758,463.77
1759,430.22
1760,465.87
1761,458.92
1762,478.65
1763,467.04
1764,457.02
1765,477.34
1766,469.85
1767,475.13
1768,460.01
1769,472.12
1770,437.53
1771,464.72
1772,435.48
1773,461.18
1774,463.39
1775,437.1
1776,442.62
1777,437.28
1778,472.15
1779,431.86
1780,439.37
1781,430.19
1782,465.94
1783,444.95
1784,446.31
1785,434.43
1786,477.0
1787,453.16
1788,466.52
1789,451.71
1790,438.69
1791,434.64
1792,472.16
1793,438.25
1794,478.29
1795,470.44
1796,486.79
1797,444.66
1798,434.7
1799,468.22
1800,470.05
1801,446.85
1802,450.67
1803,433.46
1804,440.58
1805,464.9
1806,474.81
1807,466.72
1808,466.2
1809,464.07
1810,455.93
1811,480.96
1812,486.4
1813,435.75
1814,437.4
1815,471.86
1816,478.19
1817,445.09
1818,450.76
1819,441.04
1820,442.46
1821,478.8
1822,439.93
1823,430.92
1824,471.49
1825,464.23
1826,448.9
1827,480.07
1828,471.19
1829,446.59
1830,470.41
1831,448.41
1832,436.05
1833,455.71
1834,436.29
1835,463.06
1836,454.4
1837,449.82
1838,425.68
1839,474.46
1840,432.74
1841,445.3
1842,438.25
1843,437.31
1844,481.18
1845,441.75
1846,449.67
1847,482.46
1848,450.07
1849,460.76
1850,485.76
1851,452.01
1852,446.76
1853,433.56
1854,434.91
1855,436.15
1856,476.1
1857,464.15
1858,462.19
1859,448.31
1860,479.02
1861,432.77
1862,448.37
1863,444.99
1864,432.04
1865,461.49
1866,478.79
1867,438.05
1868,445.52
1869,479.53
1870,443.03
1871,444.62
1872,452.13
1873,445.85
1874,481.38
1875,439.33
1876,450.94
1877,467.22
1878,482.36
1879,462.52
1880,465.42
1881,466.27
1882,434.27
1883,442.13
1884,463.71
1885,444.74
1886,461.58
1887,474.26
1888,434.35
1889,445.27
1890,467.0
1891,431.97
1892,451.96
1893,461.96
1894,443.75
1895,472.27
1896,462.13
1897,444.4
1898,452.0
1899,484.65
1900,438.08
1901,473.56
1902,434.89
1903,432.48
1904,448.35
1905,433.58
1906,429.38
1907,489.11
1908,450.11
1909,471.47
1910,463.31
1911,456.01
1912,439.96
1913,468.75
1914,473.27
1915,471.32
1916,440.12
1917,440.99
1918,465.88
1919,451.93
1920,461.69
1921,434.08
1922,446.56
1923,447.78
1924,450.18
1925,461.54
1926,441.93
1927,438.01
1928,432.38
1929,435.69
1930,459.01
1931,449.1
1932,428.61
1933,466.75
1934,460.33
1935,451.16
1936,480.72
1937,430.59
1938,444.39
1939,444.19
1940,459.79
1941,433.35
1942,459.53
1943,478.37
1944,485.49
1945,428.98
1946,443.98
1947,464.66
1948,445.87
1949,473.51
1950,431.97
1951,470.17
1952,434.17
1953,453.12
1954,432.09
1955,430.07
1956,442.29
1957,436.97
1958,458.4
1959,448.22
1960,441.99
1961,437.73
1962,433.37
1963,433.25
1964,474.91
1965,444.48
1966,433.73
1967,473.99
1968,440.93
1969,472.22
1970,465.77
1971,444.6
1972,454.63
1973,454.03
1974,437.01
1975,475.46
1976,437.03
1977,439.37
1978,436.95
1979,444.9
1980,436.67
1981,485.25
1982,434.99
1983,464.36
1984,439.97
1985,430.45
1986,438.12
1987,428.79
1988,436.55
1989,433.14
1990,466.51
1991,447.27
1992,479.56
1993,437.57
1994,463.13
1995,436.16
1996,486.09
1997,449.89
1998,454.4
1999,435.74
2000,440.23
2001,440.22
2002,446.38
2003,472.65
2004,472.2
2005,435.89
2006,434.08
2007,445.54
2008,438.5
2009,449.87
2010,443.79
2011,431.27
2012,455.25
2013,435.62
2014,426.37
2015,476.81
2016,445.47
2017,468.84
2018,477.53
2019,450.08
2020,436.83
2021,475.14
2022,479.98
2023,478.87
2024,482.05
2025,437.06
2026,479.19
2027,444.95
2028,454.36
2029,445.64
2030,460.01
2031,445.83
2032,430.85
2033,457.99
2034,473.11
2035,454.76
2036,479.96
2037,456.18
2038,463.47
2039,475.46
2040,436.37
2041,441.47
2042,441.14
2043,439.49
2044,450.75
2045,455.29
2046,435.85
2047,483.92
2048,463.2
2049,435.98
2050,470.44
2051,447.35
2052,467.8
2053,436.58
2054,447.42
2055,438.83
2056,449.05
2057,457.45
2058,482.17
2059,475.9
2060,472.95
2061,453.28
2062,440.96
2063,438.17
2064,450.69
2065,439.77
2066,442.1
2067,443.12
2068,443.96
2069,431.43
2070,446.34
2071,427.65
2072,465.38
2073,441.29
2074,480.54
2075,437.35
2076,431.83
2077,441.9
2078,472.16
2079,482.16
2080,439.67
2081,485.73
2082,442.99
2083,485.7
2084,427.45
2085,482.74
2086,449.11
2087,428.42
2088,425.64
2089,451.99
2090,430.88
2091,476.37
2092,467.83
2093,445.97
2094,470.92
2095,463.98
2096,476.81
2097,434.41
2098,453.47
2099,430.16
2100,478.43
2101,441.81
2102,465.89
2103,464.27
2104,431.92
2105,447.24
2106,444.99
2107,448.93
2108,453.64
2109,430.32
2110,451.93
2111,476.03
2112,434.01
2113,441.14
2114,437.26
2115,432.61
2116,471.46
2117,476.84
2118,474.03
2119,440.05
2120,456.84
2121,454.69
2122,442.31
2123,462.05
2124,455.07
2125,446.93
2126,440.0
2127,468.19
2128,431.39
2129,450.81
2130,447.54
2131,485.18
2132,463.6
2133,431.01
2134,431.27
2135,467.8
2136,445.04
2137,438.64
2138,471.79
2139,473.19
2140,445.59
2141,426.35
